	Organism	hpd_2.5	hpd_97.5	mc_error	mean	n_peptides	sd
C9JBI3;P78330	Homo sapiens	0.1614004523319268	0.3919784106200608	0.0027107871544917754	0.27233205135419386	6.0	0.06354765441772854
E9PH69;Q01831	Homo sapiens	-0.029295489745623262	0.10700657130290814	0.0017194263835262652	0.02910262971098288	6.0	0.03815095057069569
E9PLK3;P55786;B7Z463	Homo sapiens	0.025715736910856102	0.149133721641443	0.0014255601402143189	0.08395790281111458	6.0	0.03296754227231776
F5H315;Q9HCS7	Homo sapiens	-0.06282247725179166	0.03305426463946398	0.001388775187850261	-0.0069541523872228145	6.0	0.030480856739611838
F5H3H6;Q9BQ39	Homo sapiens	-0.06796571495407226	0.08605351583944497	0.002032331252073612	0.0063073635571125	6.0	0.0434719880018674
F5H7E9;O14802	Homo sapiens	0.14767546596970946	0.3434419011148778	0.002297168158880793	0.23653139393960804	6.0	0.05185692903826228
F6TTN0;B4DPY8;O94842	Homo sapiens	0.04859295818160315	0.23395440282498225	0.0023095070327511765	0.13197559310296328	6.0	0.04843427066416164
F8W950;Q13155;A8MU58	Homo sapiens	-0.09884281924323876	0.050017525995316364	0.0016990175865568538	-0.02397036498826951	6.0	0.03842076443540487
F8WAK8;Q8N3U4;Q8N3U4-2	Homo sapiens	-0.1217876456952008	0.07659600568504248	0.0021152661190246003	-0.016305602390654827	6.0	0.047874727453796784
G3V1S1;P19447	Homo sapiens	0.2202661248799126	0.34583939879101216	0.0015516463785595909	0.2840422377392651	6.0	0.03350609626924367
O00487	Homo sapiens	-0.04676940234147803	0.09755239203685308	0.0016759072334085845	0.027945614534170552	6.0	0.037663177962684855
O43252	Homo sapiens	-0.09380252223388268	0.14282332704713094	0.0023393783708165377	-0.0010011288755178397	6.0	0.05443917810888636
O43707;E7EV83	Homo sapiens	0.04646863387361233	0.17350337072220912	0.0013536165099606518	0.1077395575490166	6.0	0.032300012183735016
O60563	Homo sapiens	-0.06748845827027951	0.0873853036596085	0.0016486739241165491	0.007501730871524198	6.0	0.04090812417584195
O75396	Homo sapiens	0.02894510176556533	0.18685485302556293	0.001997947778632316	0.09929018937380234	6.0	0.04138033348747253
O75534-2;O75534;E9PGZ0;G5E9Q2;E9PLT0	Homo sapiens	-0.03643218900434676	0.2368645196445694	0.004229159592303129	0.07196441417604688	6.0	0.08112243437315535
O75874	Homo sapiens	-0.06716501165342922	0.10935745946588288	0.00209424656143578	0.004752953556647819	6.0	0.044349889641158234
P00561	Escherichia coli (strain K12)	1.2310598933417278	1.4815855823502626	0.002888595540165313	1.3479342617579277	6.0	0.0666094425049299
P02413	Escherichia coli (strain K12)	1.0597756410277674	1.1581227425224592	0.0011093486216927123	1.1008736030345412	6.0	0.024483823766867373
P06129	Escherichia coli (strain K12)	0.7023245640781589	1.0174344759772276	0.00392590546077626	0.8548707657446173	6.0	0.0830854447284528
P06986	Escherichia coli (strain K12)	0.3983572714357795	0.6669005811613846	0.002801730721697703	0.5217087584094198	6.0	0.07131254575001386
P06996	Escherichia coli (strain K12)	1.0389215131821696	1.217708277464553	0.0022789906863475745	1.1274609824787851	6.0	0.04721430180811065
P07012	Escherichia coli (strain K12)	0.942003790610532	1.1275884291723604	0.002009220211473633	1.046953765400093	6.0	0.04713458712852294
P07639	Escherichia coli (strain K12)	1.1234889575071805	1.29666643895602	0.00199826489233417	1.2093194097383304	6.0	0.04403306972295792
P08200	Escherichia coli (strain K12)	0.8610494273731331	1.1074323248206626	0.0030020505820149423	0.9847591551346055	6.0	0.06432929843038772
P09372	Escherichia coli (strain K12)	1.3406916896553578	1.5711886117078335	0.0024470772220532714	1.4625168442689769	6.0	0.058178116823544526
P0A6F9	Escherichia coli (strain K12)	0.9115965579956832	1.2000497251645554	0.003447455431111934	1.0508753154859571	6.0	0.07789643046363592
P0A6I0	Escherichia coli (strain K12)	1.3314917319717727	1.5238016096241909	0.002103603901348	1.4231248204913407	6.0	0.05037474029932898
P0A6L4	Escherichia coli (strain K12)	0.7972096362392902	1.0218003024757694	0.0027990352852851853	0.9031491037669	6.0	0.05729143770013283
P0A749	Escherichia coli (strain K12)	2.1157212658018545	2.5399762654554445	0.004859961445614622	2.3224433525104624	6.0	0.10866023733488077
P0A7B5	Escherichia coli (strain K12)	0.7893640350391913	1.1143197594459529	0.004320553417408829	0.9215409913077286	6.0	0.08553796056173353
P0A7F3	Escherichia coli (strain K12)	1.2694442359296143	1.43494757048175	0.002059923343600954	1.3507555622687528	6.0	0.04406311521578298
P0A7K6	Escherichia coli (strain K12)	1.1997483462394314	1.3367706870128195	0.0016404171942211714	1.26455237941088	6.0	0.034848324650056314
P0A7R5	Escherichia coli (strain K12)	1.5772108153910267	1.7804758232332354	0.002222906387185534	1.6828004335532367	6.0	0.052864837752114716
P0A821	Escherichia coli (strain K12)	0.8893093964718373	1.2225789046457534	0.0033992255682349943	1.0575294134315791	6.0	0.08360570727386492
P0A877	Escherichia coli (strain K12)	1.3959931662227092	1.5363342485263798	0.0018587819700933074	1.4674464790407664	6.0	0.037048842370128704
P0A8M6	Escherichia coli (strain K12)	0.18885091386283104	0.6070566585071435	0.004602474624787082	0.3729510874356829	6.0	0.10762465170853387
A6NNK5;Q12888;F8VY86;Q12888-2	Homo sapiens	-0.05122825151441604	0.09787455857263246	0.0018156226576836474	0.01588357007939473	7.0	0.03929505495839889
B4DM74;Q02543	Homo sapiens	-0.1300692764205147	0.037713372647245835	0.0018728952900302985	-0.03845607042075646	7.0	0.043366571558705914
B4DZI8;P35606	Homo sapiens	-0.00982637690556834	0.09206527165138424	0.001171031704966909	0.04138798953148952	7.0	0.02739614017246604
B4DZM8;Q16401	Homo sapiens	-0.07877856274947266	0.07706041954439434	0.0016984454353788446	-0.0046924043845344545	7.0	0.038236832836089946
E9PAS5;H7BXR4;O94875;O94875-7	Homo sapiens	-0.8600912526401245	-0.5360814423571436	0.0039822428984652705	-0.681392297326219	7.0	0.08118230119863132
E9PCI9;P14324	Homo sapiens	-0.11213552321084176	0.04875363386002845	0.0020903314514583104	-0.02560576966339892	7.0	0.04457105178168246
O15067	Homo sapiens	-0.03803830741966524	0.06404616748798894	0.0011469408536831905	0.013276725918748372	7.0	0.02583198382102105
O43615	Homo sapiens	0.019465923056138677	0.1454477828182621	0.0015778296412731526	0.07748665184195047	7.0	0.032364749914188314
O43681	Homo sapiens	0.11628838511921452	0.2590527743243607	0.0016807241659634903	0.1824259877318502	7.0	0.03812846817979814
O60244	Homo sapiens	-0.017391206633432237	0.08801290454083076	0.0012104592240322336	0.01881571341031962	7.0	0.02567072454856817
O95400	Homo sapiens	-0.07718519517958049	0.047923096210067975	0.001516519912979237	-0.013023643462659908	7.0	0.03177897753728793
P00338;P00338-3;P00338-4;F5H308;E9PH51	Homo sapiens	0.5265602851005785	0.8418186193710783	0.003881873032939472	0.6678845746107884	7.0	0.08167331988070316
P00448	Escherichia coli (strain K12)	0.9525826463575636	1.0581237325773094	0.0010721606493824397	1.001436321447488	7.0	0.026631137748641356
P00954	Escherichia coli (strain K12)	1.407262941069878	1.611728321292576	0.002376152290679011	1.5201557943093766	7.0	0.05308997799101035
P02358	Escherichia coli (strain K12)	0.9712625598165928	1.1704087341870244	0.002008492682525404	1.0725206369307547	7.0	0.051550407352565004
P03841	Escherichia coli (strain K12)	1.2291153914736517	1.4607023285923686	0.002687930567908438	1.3478320570586346	7.0	0.0599430240808583
P04036	Escherichia coli (strain K12)	1.1461393102211292	1.2991742952338825	0.0016567781955808107	1.2210220364162203	7.0	0.03944600646301479
P04080	Homo sapiens	-0.5927610239813028	-0.21161730347802749	0.003979583458326344	-0.372831308831596	7.0	0.09501825031579957
P04951	Escherichia coli (strain K12)	1.5462728427526458	1.8159454871078624	0.0028753670810877643	1.6829273358659482	7.0	0.07123673324600019
P07099	Homo sapiens	-0.013434882313635209	0.17188232244599516	0.002223573354009505	0.05951566231712089	7.0	0.0479859131240788
P08237;P08237-2	Homo sapiens	-0.118228794746838	0.0021255205860923887	0.0014544497982993346	-0.056364419972266475	7.0	0.03160981997379072
P09158	Escherichia coli (strain K12)	1.215675824008354	1.4648942472064532	0.0030225556574956665	1.334832822002771	7.0	0.06618774041220986
P0A6H1	Escherichia coli (strain K12)	1.2360972791903555	1.4626234206332855	0.002621574046185003	1.3458230113934464	7.0	0.058555877660454524
P0A6Q3	Escherichia coli (strain K12)	1.2041381385496799	1.2999807930480634	0.0010874244422643202	1.25114046774262	7.0	0.024651575618338632
P0A6Q6	Escherichia coli (strain K12)	1.1612153474846671	1.359917753269958	0.002369156665967231	1.2614490366270852	7.0	0.05328638312195175
P0A6V1	Escherichia coli (strain K12)	1.1495341532645595	1.3885607159430915	0.0029839871215877802	1.270824284475411	7.0	0.06185640414836354
P0A6V8	Escherichia coli (strain K12)	1.5627768184758717	1.9139289674674609	0.0043230497786866965	1.7210372890197072	7.0	0.0937708741723633
P0A707	Escherichia coli (strain K12)	1.1926572950171206	1.5514845381260496	0.0040681501574470645	1.3818164090261469	7.0	0.09668622703254044
P0A763	Escherichia coli (strain K12)	1.2049807880083905	1.4907806874433318	0.0034010237659155285	1.3399712068317515	7.0	0.07354124738094926
P0A7I4	Escherichia coli (strain K12)	1.1073777027949483	1.3504573765836836	0.00300475373394205	1.226639567767683	7.0	0.06323605550265181
P0A7J3	Escherichia coli (strain K12)	0.7023788496941987	0.8498429258538944	0.0017147452966663971	0.7820635845402231	7.0	0.03745976998192485
P0A7K2	Escherichia coli (strain K12)	1.1699120295066163	1.4495756051735957	0.0030571958146974	1.2941819457166148	7.0	0.07024351472148446
P0A862	Escherichia coli (strain K12)	0.9977765505758868	1.111763908187097	0.001522322991095932	1.0572373296078963	7.0	0.03144340735761797
P0A8P3	Escherichia coli (strain K12)	0.8422217157970646	1.1667765891605142	0.0031922245381293874	0.9812562286264644	7.0	0.08368522553100519
P0A908	Escherichia coli (strain K12)	1.8704800455227324	2.204329332870393	0.0037087556071999845	2.0373738300948965	7.0	0.08604632665402655
P14678-2;P63162;P14678;B3KVR1;E7ENP4;P14678-3	Homo sapiens	0.10806326290615208	0.3121645861241772	0.002217974117292386	0.20924055384224596	7.0	0.05212394353909824
P19338;E7EX81	Homo sapiens	0.42486097886298657	0.7629569662011297	0.0041607296644237575	0.584953563372406	7.0	0.0886568926449905
P24752	Homo sapiens	-0.12278887082192674	0.049056564859804565	0.0019319995037638605	-0.0373079648958175	7.0	0.042741279815439064
P26038	Homo sapiens	-0.0006323889367607638	0.20984214435619847	0.0025782104566258106	0.09387992415569786	7.0	0.056258541958825486
P27824;B4E2T8	Homo sapiens	-0.4177390566713211	-0.26224685377668633	0.001670989863264877	-0.3385329872649784	7.0	0.040485385592210966
E9PCI3;P08243;E9PCX6	Homo sapiens	0.06826134708075829	0.3033461755025124	0.0028367935071888515	0.1807992388490768	8.0	0.06201153653579016
E9PH29;P30048	Homo sapiens	0.17026735183095998	0.39080007634705416	0.0027302897166742468	0.28226831607843245	8.0	0.05726701905804232
F8W181;Q02878	Homo sapiens	0.11551927781629046	0.2461760176282479	0.0014860223184279845	0.1826331614150222	8.0	0.03312403796999387
O00625	Homo sapiens	-0.030794972958088737	0.07911702924895188	0.0012256819660427126	0.015912082285706824	8.0	0.030140278188371394
O60664-3;O60664	Homo sapiens	-0.10085342110704287	0.0018290930540150738	0.0013939300675052694	-0.048723145877559326	8.0	0.0283944335033974
O75083;D6RD66	Homo sapiens	-0.06521882523923582	0.10587183730728326	0.002102877529149275	0.017602914301532626	8.0	0.045575599688973685
O95336	Homo sapiens	0.31132163370311994	0.5489463434055312	0.002657550085544697	0.4214607630671519	8.0	0.060399759555015364
O95340;H0Y373;E7ER89;O95340-2	Homo sapiens	0.4259926640695731	0.7210396402225759	0.0037408706537991787	0.564290880028254	8.0	0.07957144281964422
P02786;G3V0E5	Homo sapiens	-0.11955593807174872	0.01873236798154887	0.0013970490101793134	-0.05119647498105505	8.0	0.036853095025439084
P04335	Escherichia coli (strain K12)	1.1492636022073932	1.374382800160089	0.0025943459052965834	1.2588463493557929	8.0	0.05888143534821608
P04693	Escherichia coli (strain K12)	0.7321705691151772	0.9199756775154486	0.0023614617492757283	0.819902136619734	8.0	0.04865765898349827
P05793	Escherichia coli (strain K12)	0.925065138298894	1.102397961063596	0.0021195052045338393	1.0032424521935677	8.0	0.04706916933177798
P06610	Escherichia coli (strain K12)	1.0419765908124383	1.1551688097648836	0.0012520445875912934	1.1009291232074585	8.0	0.03069005430172627
P07384;H7C5Z3	Homo sapiens	-0.05609914709827565	0.03358214087316547	0.0009850824055378175	-0.007559086474254769	8.0	0.02119453492680909
P07604	Escherichia coli (strain K12)	1.1266199786386146	1.255054136109579	0.0014772521782206265	1.19236114295681	8.0	0.033461619642448294
P07762	Escherichia coli (strain K12)	1.1241059895034646	1.3124016191845949	0.00198525111157786	1.2276211589693975	8.0	0.04955911838827784
P08331	Escherichia coli (strain K12)	1.1730601177298672	1.3855638548401519	0.002561439069980618	1.2738113180239627	8.0	0.05442677350627033
P08622	Escherichia coli (strain K12)	0.9793398054716014	1.1428211948534526	0.002163453574467845	1.062802038920423	8.0	0.04321859635647317
P09030	Escherichia coli (strain K12)	1.001885273067336	1.1154670366471735	0.0014925030509664833	1.0590351304323329	8.0	0.03053991228597005
P0A6L2	Escherichia coli (strain K12)	0.9967007213331476	1.1283313466488134	0.0016278586514462026	1.0633917089936218	8.0	0.03525427137027935
P0A6R0	Escherichia coli (strain K12)	0.9118270967897558	1.0080154015713358	0.0011162956874843076	0.9607792791679324	8.0	0.02527866660541624
P0A6S7	Escherichia coli (strain K12)	1.0872095465156395	1.299801320767116	0.0027017217067532235	1.2063875305127654	8.0	0.05571883807146706
P0A6W9	Escherichia coli (strain K12)	1.907812696155447	2.158257581303083	0.002876876183197721	2.033712307182168	8.0	0.06489710506525027
P0A7A9	Escherichia coli (strain K12)	0.8935399929476001	1.081299241233597	0.0021139570043053352	0.9863862403051842	8.0	0.04711652890840543
P0A7G6	Escherichia coli (strain K12)	1.0803676940074631	1.1966860227135347	0.0011521682094024575	1.1352989727286833	8.0	0.02866432495324025
P0A8E1	Escherichia coli (strain K12)	1.0494843951360282	1.315535430081428	0.0028965292296557073	1.1725801432885348	8.0	0.07004525325449858
P0A8E7	Escherichia coli (strain K12)	0.8779973559856132	0.960810545016076	0.0009304853696114801	0.9172957939038724	8.0	0.02228274725232617
P0A8F0	Escherichia coli (strain K12)	0.9041674665008348	1.001305189018949	0.001056688913418284	0.9533858088847564	8.0	0.025045560614132885
P0A8G6	Escherichia coli (strain K12)	1.1790946911028768	1.2721537498835815	0.001130056449554253	1.2283242612104075	8.0	0.025472115048829392
P0A8X0	Escherichia coli (strain K12)	1.0653075370338922	1.264860685783755	0.0022739733320390077	1.1720298410598795	8.0	0.052005134577126834
P11586;G3V2B8;F5H2F4	Homo sapiens	0.11298161539481033	0.2810056451743666	0.0019757393721024827	0.1977089286055168	8.0	0.044655665775502326
P15311;E7EQR4	Homo sapiens	-0.15415447727427134	0.08663280046891028	0.0025484036456628638	-0.03160984703798149	8.0	0.05948237512281568
P17987;E7EQR6;F5H282	Homo sapiens	-0.11610506090105832	0.06021333797614825	0.0020232579714249267	-0.034116808185859236	8.0	0.045073986109616215
P19623	Homo sapiens	0.16284975677500546	0.2914416005586927	0.0015376957267919766	0.22745801992451375	8.0	0.03407867789903984
P22314	Homo sapiens	0.04747419154384497	0.24039694955724086	0.002026446645856254	0.13471477435609386	8.0	0.05132286735922017
P25398	Homo sapiens	-0.1911665582787822	0.043965913765963587	0.002816158319679465	-0.07269221452764117	8.0	0.061304413322848014
P31948;F5H0T1;G3XAD8	Homo sapiens	-0.11270025791104275	0.03018534564211328	0.0018420720501399156	-0.04541222887773954	8.0	0.03662685639718995
P38432	Homo sapiens	0.2051705287443364	0.42255714187562143	0.0025229399566717185	0.3007150353649192	8.0	0.05583048858983465
P48444;B0YIW6;E9PEU4	Homo sapiens	-0.06275051701477008	0.07953398934210283	0.001843778890770516	0.0037276515173218297	8.0	0.03847419415737528
P49591;Q5T5C7	Homo sapiens	0.002665784726627707	0.161445165575819	0.00190957610572744	0.08603110190893616	8.0	0.041045663474334984
B1AH89;Q14166	Homo sapiens	-0.056952287972356436	0.07272640784424943	0.0013975353835138458	0.006255452033324989	9.0	0.0314570215945762
B4DT77;B4DHY4;P20073-2;P20073	Homo sapiens	-0.06796306494578812	0.06409519313382803	0.0018091953158067915	0.002843377267404361	9.0	0.039763532025349685
F5H698;Q9P2J5;B4DER1;B4DJ10	Homo sapiens	-0.046709874114617	0.0655953584357975	0.0014207985307730785	0.007375453436062295	9.0	0.029215093922198957
O00231	Homo sapiens	-0.2453167603776231	-0.09810209802866493	0.0016291349264506154	-0.1815813618345816	9.0	0.03764780329767865
O15446;O15446-2	Homo sapiens	-0.04806525968333564	0.04859226982027415	0.00108594420376195	-0.0010247201472154226	9.0	0.02431327403819587
O75934	Homo sapiens	-0.17057350680493527	-0.0405446937220374	0.0015386509439159306	-0.10249946473123364	9.0	0.03466061695314738
P00960	Escherichia coli (strain K12)	1.0124994907047131	1.3263333937878972	0.0035924324301632024	1.1675248351174132	9.0	0.08098254630973688
P02924	Escherichia coli (strain K12)	1.141418435950845	1.3456303998058554	0.0024212223168142808	1.249741478864974	9.0	0.05383522980851065
P02931	Escherichia coli (strain K12)	1.4979786629409562	1.695217449723154	0.0023010285415139627	1.5954395049106842	9.0	0.05281063478473209
P04083	Homo sapiens	-0.2268674918410519	-0.07433315110628994	0.0019519055602061567	-0.1470177997980848	9.0	0.04173275378017975
P07913	Escherichia coli (strain K12)	1.2930972662017706	1.4679463176282592	0.0021310641950726254	1.3829852559654692	9.0	0.04636228490037169
P08238	Homo sapiens	0.11906354506483074	0.25882101692388515	0.0017661403157336669	0.1907239846998276	9.0	0.03728953545548215
P09323	Escherichia coli (strain K12)	1.2055843072397858	1.4031266024000244	0.002370751385420716	1.318505019810596	9.0	0.04912794713273167
P09546	Escherichia coli (strain K12)	0.8383555049283216	0.948073889231996	0.0013866287567729078	0.888516375159943	9.0	0.027961983041667943
P0A6J8	Escherichia coli (strain K12)	1.027024301946947	1.1956005084100678	0.0020510901284623816	1.1176528629638145	9.0	0.04480732309437865
P0A759	Escherichia coli (strain K12)	1.055797352623166	1.242574455958334	0.0020517539251188087	1.1426246867556071	9.0	0.04635878163630256
P0A7W1	Escherichia coli (strain K12)	0.8988452237286346	0.9962653865432034	0.0010411590765258653	0.9490046784426216	9.0	0.02574825801512441
P0A7W7	Escherichia coli (strain K12)	1.1942566250179936	1.4535125314130235	0.0030007701645021834	1.325866816837019	9.0	0.06706859648556725
P0A8J8	Escherichia coli (strain K12)	1.3028806743414716	1.4886204465592543	0.0020073159524645837	1.3963528126877427	9.0	0.0483694030305192
P0A8K1	Escherichia coli (strain K12)	0.9128315195760708	1.0992932475671813	0.0023510993442596192	0.9996747187524616	9.0	0.04827821374529461
P0A901	Escherichia coli (strain K12)	1.284672649283337	1.4350213105939704	0.0019192984274823144	1.3615290791577428	9.0	0.04071674591072109
P0A903	Escherichia coli (strain K12)	1.2903821100444164	1.4542243273679043	0.0020564126687346107	1.3739693609599837	9.0	0.043524485747227525
P0A988	Escherichia coli (strain K12)	0.8803490023842476	1.1116865284264479	0.0025792746919428497	0.9971726050080384	9.0	0.060108544358954914
P0A9C3	Escherichia coli (strain K12)	1.1509053861162704	1.3145971682149369	0.0018509916519780629	1.2209220677402033	9.0	0.04187760746556743
P0A9J6	Escherichia coli (strain K12)	1.2607961999295711	1.4686684768777658	0.002803878554182556	1.3547670554628284	9.0	0.0565441575048155
P0AA16	Escherichia coli (strain K12)	1.4455337499554242	1.605874052325542	0.0018062991854627046	1.5305527102266947	9.0	0.04118133937269535
P0AAB6	Escherichia coli (strain K12)	1.1848548456119299	1.299756812877179	0.0014568245893509595	1.2373565757981777	9.0	0.030013826822364562
P0AAI5	Escherichia coli (strain K12)	1.1864247822483716	1.3832435486100456	0.0022548514871500148	1.286265102775752	9.0	0.04980489779254098
P15924	Homo sapiens	-0.06692103824718276	0.032884597745259536	0.0012997332628607561	-0.014857261885526015	9.0	0.02722022969707588
P23284	Homo sapiens	0.2496192262974349	0.33788630566754185	0.00102969351778294	0.2918355063365954	9.0	0.023186461750707682
P33992;B1AHB1	Homo sapiens	-0.016462108808111053	0.11095873290876268	0.001302773969848399	0.051660299603591565	9.0	0.031379428265565036
P37802	Homo sapiens	0.025000771816110268	0.10564356608426673	0.0009207108061275592	0.06528223457015549	9.0	0.021621105832292164
P37837	Homo sapiens	0.15608513613163344	0.2657231140472955	0.0014048244047850911	0.20606119099337225	9.0	0.028870816697822224
P45974-2;P45974	Homo sapiens	-0.1424207544294702	-0.02350187577984564	0.0012222682470348163	-0.08070938087599598	9.0	0.032991316778937414
P53618	Homo sapiens	-0.1225826257289996	0.033139940469437426	0.0019846651766772193	-0.035821981985667266	9.0	0.04060843184489234
P62316	Homo sapiens	0.016961528254958225	0.10489869025577724	0.0009538771354242203	0.06017412706249123	9.0	0.02278196215850387
Q02790	Homo sapiens	-0.2442349078410463	-0.06667088547499139	0.002230138664278046	-0.15590856646780787	9.0	0.0472330228404669
Q15046;Q15046-2	Homo sapiens	-0.018014096305896343	0.1173350763377311	0.0015507027361091241	0.052334445770202964	9.0	0.03495105861432322
Q15428	Homo sapiens	0.1124752907762776	0.34101579105559193	0.0024952800628679625	0.23252896309192495	9.0	0.061780582186985435
Q16658	Homo sapiens	-0.20737286305990965	-0.0975363630877788	0.00120961845713128	-0.15299450795090958	9.0	0.02862665156064208
